TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
TXN000265,22-12-2024,Headphones,Electronics,South,Online,4,8364.73,33458.92,Cash,CUST01223
TXN000266,19-04-2025,Hair Oil,Beauty,South,Offline,4,2550.37,10201.48,UPI,CUST00636
TXN000267,09-10-2024,Jeans,Clothing,East,Offline,10,7683.93,76839.3,Cash,CUST00986
TXN000268,30-07-2024,Laptop,Electronics,East,Offline,10,6753.03,67530.3,Cash,CUST01003
TXN000269,15-02-2024,Sugar,Grocery,West,Online,1,1487.34,1487.34,UPI,CUST00960
TXN000270,12-08-2025,Bed Frame,Furniture,North,Online,5,8774.96,43874.8,Credit Card,CUST01694
TXN000271,03-11-2024,Sofa,Furniture,West,Offline,9,5006.65,45059.85,UPI,CUST03857
TXN000272,20-10-2025,Perfume,Beauty,North,Offline,7,1577.25,11040.75,Net Banking,CUST00754
TXN000273,04-07-2025,Cooking Oil,Grocery,West,Offline,3,8077.18,24231.54,Cash,CUST02304
TXN000274,26-02-2025,Tea Powder,Grocery,West,Offline,4,2624.46,10497.84,UPI,CUST02649
TXN000275,21-03-2024,Pulses Pack,Grocery,North,Online,9,7273.39,65460.51,Credit Card,CUST00212
TXN000276,01-10-2024,Spices Pack,Grocery,East,Online,4,8066.04,32264.16,Credit Card,CUST01964
TXN000277,01-08-2024,Office Chair,Furniture,East,Online,4,9624.57,38498.28,Cash,CUST03060
TXN000278,05-05-2025,Dress,Clothing,South,Online,9,3283.99,29555.91,UPI,CUST01560
TXN000279,22-04-2025,Badminton Racket,Sports,North,Offline,5,3660.48,18302.4,Net Banking,CUST01909
TXN000280,10-04-2024,Perfume,Beauty,North,Online,6,3197.93,19187.58,Cash,CUST02305
TXN000281,14-08-2024,Shampoo,Beauty,East,Offline,9,9354.11,84186.99,Net Banking,CUST01210
TXN000282,05-06-2024,Shorts,Clothing,West,Offline,10,8350.29,83502.9,Net Banking,CUST02256
TXN000283,01-11-2025,Lipstick,Beauty,North,Offline,8,4662.21,37297.68,UPI,CUST00694
TXN000284,23-05-2024,Sunscreen,Beauty,South,Online,9,9904.2,89137.8,Cash,CUST02147
TXN000285,04-02-2024,Smartphone,Electronics,East,Offline,3,8441.19,25323.57,Credit Card,CUST00279
TXN000286,25-12-2025,T-Shirt,Clothing,West,Offline,6,698.46,4190.76,Net Banking,CUST02701
TXN000287,14-05-2025,Smartphone,Electronics,South,Online,1,5341.23,5341.23,UPI,CUST02195
TXN000288,20-10-2024,Television,Electronics,West,Online,2,5291.42,10582.84,Credit Card,CUST00787
TXN000289,26-09-2025,Yoga Mat,Sports,North,Offline,7,882.29,6176.03,Net Banking,CUST01881
TXN000290,01-08-2025,Dress,Clothing,North,Online,1,1025.66,1025.66,Net Banking,CUST01545
TXN000291,19-07-2025,Rice Bag,Grocery,East,Online,2,5048.6,10097.2,Net Banking,CUST02642
TXN000292,05-12-2024,Tennis Ball,Sports,East,Online,4,2193.03,8772.12,Net Banking,CUST01111
TXN000293,17-02-2024,Tablet,Electronics,East,Online,6,255.02,1530.12,Credit Card,CUST02405
TXN000294,27-05-2024,Face Wash,Beauty,South,Online,5,1708.26,8541.3,Credit Card,CUST02322
TXN000295,02-02-2025,Sunscreen,Beauty,North,Offline,3,7925.93,23777.79,Cash,CUST02052
TXN000296,20-12-2024,Laptop,Electronics,South,Online,2,3471.87,6943.74,Net Banking,CUST03969
TXN000297,30-11-2024,Tablet,Electronics,South,Offline,4,3622.53,14490.12,Net Banking,CUST01769
TXN000298,09-07-2024,Sunscreen,Beauty,South,Online,10,3024.26,30242.6,Credit Card,CUST02921
TXN000299,16-03-2024,Tablet,Electronics,West,Offline,3,7422.59,22267.77,UPI,CUST01478
TXN000300,19-04-2024,Smartphone,Electronics,North,Offline,6,7637.33,45823.98,Cash,CUST00543
TXN000301,30-03-2024,Kurta,Clothing,South,Offline,2,359.99,719.98,UPI,CUST02271
TXN000302,05-04-2024,Running Shoes,Sports,North,Offline,1,2989.29,2989.29,Net Banking,CUST03192
TXN000303,27-03-2024,Sunscreen,Beauty,West,Online,7,1778.07,12446.49,UPI,CUST01234
TXN000304,01-10-2024,Cooking Oil,Grocery,East,Online,7,2832.02,19824.14,UPI,CUST01984
TXN000305,19-03-2024,Office Chair,Furniture,West,Offline,10,6205.02,62050.2,Net Banking,CUST00439
TXN000306,18-05-2024,Sofa,Furniture,South,Offline,10,3860.91,38609.1,UPI,CUST01804
TXN000307,08-12-2024,Pulses Pack,Grocery,West,Offline,6,6071.79,36430.74,Credit Card,CUST01963
TXN000308,17-11-2024,Kurta,Clothing,North,Offline,8,9680.85,77446.8,Credit Card,CUST01335
TXN000309,20-01-2025,Wardrobe,Furniture,South,Offline,2,9327.46,18654.92,Credit Card,CUST02426
TXN000310,12-07-2025,T-Shirt,Clothing,South,Online,8,7997.09,63976.72,Cash,CUST03355
TXN000311,22-02-2025,Perfume,Beauty,West,Offline,4,2601.55,10406.2,Credit Card,CUST02930
TXN000312,09-03-2025,Rice Bag,Grocery,South,Offline,10,4067.97,40679.7,Net Banking,CUST02227
TXN000313,07-02-2024,Coffee Table,Furniture,East,Online,4,6610.26,26441.04,UPI,CUST00682
TXN000314,24-10-2025,Cricket Bat,Sports,South,Offline,7,1148.85,8041.95,Cash,CUST01060
TXN000315,15-08-2024,Badminton Racket,Sports,West,Offline,6,3972.23,23833.38,Credit Card,CUST01413
TXN000316,26-01-2024,Rice Bag,Grocery,North,Offline,2,1249.09,2498.18,Credit Card,CUST01427
TXN000317,15-11-2024,Bookshelf,Furniture,West,Offline,6,4814.01,28884.06,Net Banking,CUST02958
TXN000318,14-12-2025,Wheat Flour,Grocery,East,Offline,1,8120.84,8120.84,Cash,CUST00093
TXN000319,17-12-2024,Face Cream,Beauty,West,Online,9,1827.09,16443.81,Credit Card,CUST01356
TXN000320,27-07-2025,Sugar,Grocery,West,Offline,3,1945.23,5835.69,Net Banking,CUST01621
TXN000321,30-01-2024,Sunscreen,Beauty,West,Offline,10,4352.57,43525.7,Cash,CUST02887
TXN000322,07-08-2024,Sweater,Clothing,East,Online,9,1950.9,17558.1,UPI,CUST00808
TXN000323,13-04-2025,Tablet,Electronics,South,Offline,10,3947.53,39475.3,Net Banking,CUST02405
TXN000324,26-04-2024,Office Chair,Furniture,South,Online,5,9194.96,45974.8,Cash,CUST02753
TXN000325,17-05-2024,Sofa,Furniture,West,Offline,2,1912.14,3824.28,Credit Card,CUST02093
TXN000326,01-02-2025,Tea Powder,Grocery,West,Offline,7,1938.96,13572.72,Credit Card,CUST02273
TXN000327,19-06-2024,Wheat Flour,Grocery,West,Online,6,8435.65,50613.9,Cash,CUST03546
TXN000328,02-01-2025,Camera,Electronics,West,Online,7,9641.91,67493.37,Net Banking,CUST01676
TXN000329,02-12-2025,Sugar,Grocery,South,Offline,3,918.44,2755.32,Cash,CUST03260
TXN000330,13-08-2024,Sofa,Furniture,North,Online,9,2957.84,26620.56,Net Banking,CUST02317
TXN000331,22-05-2025,Running Shoes,Sports,East,Online,5,7773.62,38868.1,UPI,CUST02221
TXN000332,12-02-2024,Perfume,Beauty,West,Offline,2,7386.29,14772.58,Credit Card,CUST01220
TXN000333,03-02-2024,Wheat Flour,Grocery,North,Online,8,8666.38,69331.04,Cash,CUST03177
TXN000334,30-08-2024,Shorts,Clothing,South,Online,10,1478.43,14784.3,Credit Card,CUST03333
TXN000335,30-07-2024,Bluetooth Speaker,Electronics,North,Online,6,9792.1,58752.6,UPI,CUST01186
TXN000336,09-08-2025,Wardrobe,Furniture,East,Online,7,9195.81,64370.67,UPI,CUST03552
TXN000337,02-11-2025,Jacket,Clothing,West,Online,6,8301.97,49811.82,Net Banking,CUST02005
TXN000338,25-05-2024,Badminton Racket,Sports,North,Offline,7,4574.72,32023.04,Cash,CUST01651
TXN000339,11-06-2025,Lipstick,Beauty,North,Offline,8,3340.16,26721.28,Cash,CUST03560
TXN000340,05-04-2024,Perfume,Beauty,North,Online,9,4037.39,36336.51,Net Banking,CUST03379
TXN000341,04-08-2024,Wheat Flour,Grocery,North,Offline,6,5518.37,33110.22,Credit Card,CUST02319
TXN000342,11-05-2025,Coffee Table,Furniture,East,Online,2,6299.18,12598.36,Net Banking,CUST00067
TXN000343,07-05-2024,Saree,Clothing,South,Online,7,2102.95,14720.65,Credit Card,CUST03614
TXN000344,27-10-2025,Dining Table,Furniture,North,Online,6,2578.85,15473.1,UPI,CUST02722
TXN000345,26-10-2025,T-Shirt,Clothing,South,Offline,4,4349.39,17397.56,Cash,CUST02883
TXN000346,07-04-2024,Smartwatch,Electronics,South,Online,3,5977.43,17932.29,Net Banking,CUST00039
TXN000347,09-01-2024,Lipstick,Beauty,East,Offline,3,4829.23,14487.69,Credit Card,CUST01570
TXN000348,01-04-2024,Face Wash,Beauty,East,Online,6,3738.86,22433.16,UPI,CUST00562
TXN000349,26-01-2025,Jacket,Clothing,East,Online,10,6535.2,65352,Net Banking,CUST01439
TXN000350,06-08-2024,Hair Oil,Beauty,West,Offline,10,6897.01,68970.1,Credit Card,CUST00356
TXN000351,12-04-2024,Jeans,Clothing,South,Offline,7,3213.59,22495.13,Credit Card,CUST01015
TXN000352,10-10-2024,Face Cream,Beauty,West,Offline,1,8494.13,8494.13,UPI,CUST00842
TXN000353,14-06-2025,Running Shoes,Sports,West,Offline,5,6497.08,32485.4,Credit Card,CUST02028
TXN000354,30-01-2025,Smartwatch,Electronics,South,Online,9,8898.37,80085.33,Cash,CUST01480
TXN000355,20-11-2024,Kurta,Clothing,South,Offline,9,6861.13,61750.17,Net Banking,CUST03910
TXN000356,15-03-2024,Laptop,Electronics,East,Offline,4,494.29,1977.16,Cash,CUST03886
TXN000357,11-02-2025,Yoga Mat,Sports,South,Offline,7,916.04,6412.28,Credit Card,CUST01137
TXN000358,26-03-2024,Sofa,Furniture,West,Online,9,3334.83,30013.47,Cash,CUST01271
TXN000359,16-12-2025,Spices Pack,Grocery,West,Online,4,953.51,3814.04,Net Banking,CUST00476
TXN000360,09-04-2025,Running Shoes,Sports,East,Offline,3,1282.49,3847.47,Credit Card,CUST02874
TXN000361,12-01-2024,Saree,Clothing,North,Offline,3,3781.51,11344.53,UPI,CUST03003
TXN000362,30-04-2024,Bluetooth Speaker,Electronics,South,Offline,9,732.33,6590.97,Cash,CUST02033
TXN000363,11-04-2025,Yoga Mat,Sports,East,Offline,10,1752.13,17521.3,Credit Card,CUST01045
TXN000364,15-04-2024,Badminton Racket,Sports,East,Online,9,125.43,1128.87,Cash,CUST01002
TXN000365,17-02-2024,Wheat Flour,Grocery,South,Online,3,9318.48,27955.44,Cash,CUST02265
TXN000366,02-11-2025,Cooking Oil,Grocery,North,Online,7,9166.96,64168.72,UPI,CUST01112
TXN000367,20-03-2024,Yoga Mat,Sports,East,Online,3,2309.53,6928.59,Cash,CUST03908
TXN000368,14-02-2025,Camera,Electronics,North,Offline,6,955.22,5731.32,Net Banking,CUST00033
TXN000369,12-01-2025,Sweater,Clothing,North,Online,8,3745.91,29967.28,Net Banking,CUST03165
TXN000370,19-07-2024,Sunscreen,Beauty,West,Online,1,9330.74,9330.74,Cash,CUST00955
TXN000371,08-07-2025,Coffee Table,Furniture,East,Offline,1,7613.4,7613.4,Net Banking,CUST03478
TXN000372,10-11-2024,Smartwatch,Electronics,West,Offline,8,9615.73,76925.84,Credit Card,CUST02915
TXN000373,13-10-2024,Smartphone,Electronics,West,Offline,6,4638.73,27832.38,Cash,CUST02379
TXN000374,07-04-2024,Football,Sports,South,Online,10,5721.43,57214.3,Net Banking,CUST02714
TXN000375,13-05-2024,Sweater,Clothing,North,Offline,7,7037.18,49260.26,UPI,CUST01303
TXN000376,08-04-2025,Dining Table,Furniture,East,Online,3,7821.38,23464.14,Cash,CUST00637
TXN000377,18-04-2024,Saree,Clothing,South,Offline,7,1295.29,9067.03,UPI,CUST03952
TXN000378,31-07-2024,Wheat Flour,Grocery,South,Offline,2,995.17,1990.34,UPI,CUST03385
TXN000379,22-12-2025,Sunscreen,Beauty,East,Online,6,1568.41,9410.46,Credit Card,CUST03967
TXN000380,30-12-2024,Tea Powder,Grocery,East,Offline,5,8218.89,41094.45,Credit Card,CUST00128
TXN000381,18-02-2025,Tea Powder,Grocery,West,Online,8,1108.88,8871.04,Credit Card,CUST00498
TXN000382,13-01-2024,Smartwatch,Electronics,West,Online,7,3785.17,26496.19,Cash,CUST02386
TXN000383,23-08-2025,Wardrobe,Furniture,East,Online,2,2057.73,4115.46,Net Banking,CUST03315
TXN000384,11-05-2024,Bluetooth Speaker,Electronics,East,Online,8,601.31,4810.48,Net Banking,CUST03366
TXN000385,08-02-2025,Rice Bag,Grocery,South,Offline,3,3604.04,10812.12,Credit Card,CUST01127
TXN000386,13-10-2024,Cooking Oil,Grocery,East,Online,5,5039.03,25195.15,Net Banking,CUST00250
TXN000387,30-03-2024,Bookshelf,Furniture,West,Offline,4,6462.26,25849.04,Credit Card,CUST02584
TXN000388,10-07-2025,Television,Electronics,North,Offline,9,7836.21,70525.89,UPI,CUST03739
TXN000389,02-08-2025,Yoga Mat,Sports,South,Offline,3,358.02,1074.06,Credit Card,CUST00121
TXN000390,14-10-2024,Camera,Electronics,North,Online,3,1091.33,3273.99,Credit Card,CUST01092
TXN000391,30-06-2025,Face Cream,Beauty,West,Offline,6,9358.54,56151.24,Credit Card,CUST00722
TXN000392,30-08-2024,Yoga Mat,Sports,North,Online,6,9480.83,56884.98,Credit Card,CUST02307
TXN000393,11-07-2024,Tea Powder,Grocery,North,Online,8,475.84,3806.72,Cash,CUST00953
TXN000394,08-09-2025,T-Shirt,Clothing,South,Online,6,9187.17,55123.02,Credit Card,CUST03304
TXN000395,13-05-2024,Coffee Table,Furniture,West,Offline,1,316.94,316.94,Credit Card,CUST03172
TXN000396,23-04-2024,Tennis Ball,Sports,North,Online,6,7074.93,42449.58,Net Banking,CUST02401
TXN000397,13-04-2024,Office Chair,Furniture,North,Online,3,7350.29,22050.87,Net Banking,CUST03244
TXN000398,16-10-2025,Spices Pack,Grocery,North,Online,9,6966.25,62696.25,UPI,CUST00915
TXN000399,12-11-2025,Tennis Ball,Sports,West,Offline,5,7366.55,36832.75,UPI,CUST00522
TXN000400,30-06-2024,Face Cream,Beauty,South,Online,3,6063.65,18190.95,Credit Card,CUST02620
TXN000401,02-08-2025,Camera,Electronics,West,Offline,2,2456.16,4912.32,UPI,CUST00688
TXN000402,13-10-2025,Bluetooth Speaker,Electronics,South,Online,5,2175.87,10879.35,Cash,CUST01436
TXN000403,19-09-2024,Smartphone,Electronics,East,Offline,8,7352.59,58820.72,Credit Card,CUST03624
TXN000404,27-02-2025,Sugar,Grocery,North,Offline,2,8305.19,16610.38,Credit Card,CUST00667
TXN000405,07-04-2025,Smartphone,Electronics,North,Online,6,2685.16,16110.96,Cash,CUST00304
TXN000406,16-12-2024,Kurta,Clothing,West,Online,9,9424.16,84817.44,Cash,CUST01385
TXN000407,31-08-2025,Dumbbells,Sports,East,Offline,3,6112.44,18337.32,Net Banking,CUST00644
TXN000408,24-02-2024,Bluetooth Speaker,Electronics,West,Online,7,7002.25,49015.75,UPI,CUST02706
TXN000409,15-10-2024,Dining Table,Furniture,East,Online,7,5760.52,40323.64,Net Banking,CUST00630
TXN000410,25-02-2024,Sofa,Furniture,South,Online,5,8256.58,41282.9,Net Banking,CUST00818
TXN000411,09-04-2024,Smartwatch,Electronics,West,Offline,2,4788.35,9576.7,Cash,CUST01264
TXN000412,11-02-2025,Sugar,Grocery,North,Online,9,3936.52,35428.68,UPI,CUST03627
TXN000413,25-01-2025,Dining Table,Furniture,South,Online,5,4453.43,22267.15,UPI,CUST00927
TXN000414,02-10-2024,Cricket Bat,Sports,West,Online,2,6714.6,13429.2,Net Banking,CUST03977
TXN000415,26-08-2025,T-Shirt,Clothing,South,Offline,9,6901.97,62117.73,Net Banking,CUST02346
TXN000416,29-08-2024,Wheat Flour,Grocery,East,Offline,1,5070.8,5070.8,Credit Card,CUST00493
TXN000417,04-04-2025,Jacket,Clothing,West,Online,3,522.49,1567.47,Cash,CUST02799
TXN000418,21-03-2025,Jacket,Clothing,North,Offline,2,961.57,1923.14,Net Banking,CUST02262
TXN000419,29-11-2024,Bed Frame,Furniture,South,Online,10,5917,59170,Net Banking,CUST00461
TXN000420,28-02-2025,Jacket,Clothing,East,Online,10,7817.49,78174.9,UPI,CUST03554
TXN000421,02-07-2025,Bookshelf,Furniture,North,Offline,8,5763.03,46104.24,Net Banking,CUST00154
TXN000422,25-06-2024,Bookshelf,Furniture,West,Offline,1,4018.35,4018.35,UPI,CUST02829
TXN000423,31-08-2024,Camera,Electronics,North,Offline,1,3444.87,3444.87,UPI,CUST01274
TXN000424,14-10-2024,Pulses Pack,Grocery,East,Online,3,3074.76,9224.28,Net Banking,CUST03171
TXN000425,24-11-2024,Coffee Table,Furniture,South,Online,4,4472.99,17891.96,Net Banking,CUST03035
TXN000426,11-05-2025,Tennis Ball,Sports,North,Online,9,7935.75,71421.75,Cash,CUST01275
TXN000427,27-12-2025,Dumbbells,Sports,West,Online,3,2008.36,6025.08,Credit Card,CUST03429
TXN000428,29-02-2024,T-Shirt,Clothing,South,Online,6,7075.88,42455.28,UPI,CUST01509
TXN000429,20-04-2025,Dumbbells,Sports,East,Online,4,3787.42,15149.68,Net Banking,CUST00728
TXN000430,30-04-2025,Running Shoes,Sports,North,Offline,3,8392.77,25178.31,UPI,CUST03068
TXN000431,06-12-2025,Tablet,Electronics,East,Offline,1,1712.78,1712.78,Credit Card,CUST03511
TXN000432,14-08-2024,Shampoo,Beauty,West,Offline,7,5181.48,36270.36,Cash,CUST01942
TXN000433,15-05-2024,Shampoo,Beauty,East,Online,5,6122.6,30613,UPI,CUST02920
TXN000434,27-12-2025,Lipstick,Beauty,South,Offline,6,4644.08,27864.48,Credit Card,CUST01912
TXN000435,05-11-2024,Sunscreen,Beauty,South,Online,1,5163.99,5163.99,UPI,CUST02300
TXN000436,24-10-2025,Running Shoes,Sports,North,Offline,2,4869.21,9738.42,UPI,CUST01133
TXN000437,17-10-2025,Wardrobe,Furniture,North,Offline,5,1964.76,9823.8,Credit Card,CUST03686
TXN000438,28-02-2024,Dumbbells,Sports,North,Online,1,6588.47,6588.47,UPI,CUST01063
TXN000439,04-03-2025,Sugar,Grocery,East,Online,6,7292.84,43757.04,Credit Card,CUST02812
TXN000440,01-07-2025,Face Wash,Beauty,South,Offline,9,3071.93,27647.37,Credit Card,CUST03444
TXN000441,04-11-2025,Football,Sports,North,Online,8,1366.65,10933.2,UPI,CUST02971
TXN000442,26-07-2025,Shorts,Clothing,East,Online,6,2310.95,13865.7,UPI,CUST01723
TXN000443,05-12-2024,Office Chair,Furniture,North,Offline,2,4758.31,9516.62,Cash,CUST01935
TXN000444,18-07-2024,Cricket Bat,Sports,South,Offline,7,635.21,4446.47,Credit Card,CUST00563
TXN000445,24-07-2024,Bookshelf,Furniture,South,Online,6,8637.7,51826.2,Credit Card,CUST03191
TXN000446,23-03-2024,Wheat Flour,Grocery,West,Offline,1,146.66,146.66,UPI,CUST00858
TXN000447,21-06-2024,Tennis Ball,Sports,West,Offline,2,1381.12,2762.24,Net Banking,CUST02595
TXN000448,15-03-2025,Sugar,Grocery,South,Offline,1,473.48,473.48,Credit Card,CUST02993
TXN000449,17-01-2025,Bluetooth Speaker,Electronics,West,Online,1,6304.2,6304.2,Credit Card,CUST00927
TXN000450,11-12-2025,Office Chair,Furniture,West,Online,7,5083.03,35581.21,UPI,CUST00685
TXN000451,07-03-2024,Tablet,Electronics,North,Offline,9,6004.06,54036.54,UPI,CUST01777
TXN000452,04-12-2025,Shorts,Clothing,South,Offline,4,1732.35,6929.4,Net Banking,CUST00079
TXN000453,21-08-2024,Jacket,Clothing,West,Online,10,5095.87,50958.7,Cash,CUST01502
TXN000454,29-12-2025,Face Wash,Beauty,East,Offline,5,7735.37,38676.85,Cash,CUST02433
TXN000455,19-02-2024,Face Cream,Beauty,East,Online,2,4226.08,8452.16,Net Banking,CUST00507
TXN000456,14-07-2025,Bookshelf,Furniture,West,Online,1,3081.05,3081.05,Cash,CUST02714
TXN000457,16-06-2025,Bed Frame,Furniture,West,Offline,2,5164.69,10329.38,Cash,CUST01158
TXN000458,26-04-2024,Camera,Electronics,West,Online,5,8331.84,41659.2,Credit Card,CUST01467
TXN000459,21-12-2025,Wheat Flour,Grocery,West,Online,9,5013.91,45125.19,Credit Card,CUST02819
TXN000460,07-05-2025,Dining Table,Furniture,East,Online,2,9078.11,18156.22,Net Banking,CUST00611
TXN000461,02-04-2024,Cricket Bat,Sports,East,Offline,4,4621.84,18487.36,UPI,CUST01082
TXN000462,20-04-2025,Laptop,Electronics,West,Online,5,3666.13,18330.65,UPI,CUST01745
TXN000463,28-04-2024,Smartphone,Electronics,East,Online,3,3353.74,10061.22,Net Banking,CUST03913
TXN000464,28-09-2025,Coffee Table,Furniture,East,Offline,6,1910.41,11462.46,Net Banking,CUST01640
TXN000465,12-04-2025,Wardrobe,Furniture,South,Offline,7,6523.58,45665.06,Credit Card,CUST00464
TXN000466,15-05-2024,Hair Oil,Beauty,East,Online,2,4218.67,8437.34,Net Banking,CUST03287
TXN000467,05-08-2025,Perfume,Beauty,West,Offline,6,6152.45,36914.7,Credit Card,CUST01979
TXN000468,14-05-2025,Television,Electronics,South,Online,2,2689.97,5379.94,UPI,CUST00051
TXN000469,22-12-2025,Sunscreen,Beauty,West,Offline,9,5278.72,47508.48,Cash,CUST01773
TXN000470,08-11-2025,Shampoo,Beauty,South,Offline,7,1571.68,11001.76,Cash,CUST00048
TXN000471,20-10-2025,Saree,Clothing,South,Online,2,7539.16,15078.32,UPI,CUST00987
TXN000472,04-12-2024,Sofa,Furniture,West,Offline,7,8189.32,57325.24,Cash,CUST01881
TXN000473,30-03-2025,Dumbbells,Sports,East,Offline,8,3229.01,25832.08,Net Banking,CUST03053
TXN000474,31-10-2025,Laptop,Electronics,South,Offline,1,5615.6,5615.6,Cash,CUST03383
TXN000475,03-04-2024,Running Shoes,Sports,North,Online,8,9508.52,76068.16,UPI,CUST03381
TXN000476,25-02-2024,Saree,Clothing,North,Offline,6,7187.54,43125.24,Cash,CUST00400
TXN000477,05-11-2025,T-Shirt,Clothing,North,Offline,5,5522.14,27610.7,UPI,CUST02876
TXN000478,18-04-2024,Headphones,Electronics,South,Online,7,1158.92,8112.44,Credit Card,CUST00769
TXN000479,03-05-2024,Cooking Oil,Grocery,South,Online,6,1166.88,7001.28,Net Banking,CUST00191
TXN000480,10-10-2025,Sunscreen,Beauty,East,Offline,8,6618.72,52949.76,Credit Card,CUST03948
TXN000481,25-05-2025,Smartphone,Electronics,South,Offline,9,7832.71,70494.39,Credit Card,CUST02834
TXN000482,15-08-2025,Jacket,Clothing,East,Offline,10,6100.99,61009.9,UPI,CUST02065
TXN000483,28-01-2025,Tea Powder,Grocery,West,Offline,7,9639.58,67477.06,UPI,CUST01855
TXN000484,16-05-2024,Kurta,Clothing,North,Offline,9,6362.57,57263.13,Credit Card,CUST00859
TXN000485,01-10-2025,Lipstick,Beauty,North,Online,3,5088.55,15265.65,UPI,CUST02910
TXN000486,28-04-2024,Bed Frame,Furniture,South,Offline,9,2930.69,26376.21,Net Banking,CUST03311
TXN000487,14-01-2024,Cricket Bat,Sports,East,Offline,3,625.34,1876.02,Cash,CUST00819
TXN000488,30-09-2024,Sweater,Clothing,North,Online,1,6936.89,6936.89,UPI,CUST00836
TXN000489,08-07-2025,Bluetooth Speaker,Electronics,South,Online,10,8693.55,86935.5,Credit Card,CUST03041
TXN000490,24-10-2025,Dumbbells,Sports,West,Offline,1,9272.2,9272.2,Net Banking,CUST01707
TXN000491,02-12-2025,Bed Frame,Furniture,East,Online,5,2110.56,10552.8,Net Banking,CUST03400
TXN000492,18-08-2024,Hair Oil,Beauty,North,Online,4,3012.36,12049.44,Credit Card,CUST02797
TXN000493,17-03-2024,Jacket,Clothing,East,Offline,1,4342.23,4342.23,UPI,CUST00533
TXN000494,13-06-2024,Tennis Ball,Sports,North,Online,6,4716.68,28300.08,Credit Card,CUST00164
TXN000495,06-06-2024,Bed Frame,Furniture,East,Offline,8,7920.09,63360.72,UPI,CUST00299
TXN000496,25-12-2025,Bed Frame,Furniture,West,Online,9,774.95,6974.55,Credit Card,CUST01704
TXN000497,10-07-2025,Dumbbells,Sports,East,Offline,4,8845.63,35382.52,UPI,CUST01357
